,0
1860,10.0
1861,7.0
1862,8.0
1863,6.0
1864,10.0
1865,-2.0
1866,8.0
1867,7.0
1868,5.0
1869,7.0
1870,-2.0
1871,6.0
1872,7.0
1873,8.0
1874,12.0
1875,9.0
1876,10.0
1877,-7.0
1878,4.0
1879,8.0
1880,8.0
1881,7.0
1882,5.0
1883,8.0
1884,8.0
1885,10.0
1886,12.0
1887,6.0
1888,-3.0
1889,5.0
1890,8.0
1891,7.0
1892,9.0
1893,6.0
1894,8.0
1895,3.0
1896,10.0
1897,1.0
1898,6.0
1899,6.0
1900,9.0
1901,5.0
1902,6.0
1903,10.0
1904,8.0
1905,7.0
1906,15.0
1907,6.0
1908,7.0
1909,0.0
1910,3.0
1911,5.0
1912,8.0
1913,6.0
1914,9.0
1915,10.0
1916,9.0
1917,9.0
1918,10.0
1919,11.0
1920,9.0
1921,10.0
1922,11.0
1923,12.0
1924,9.0
1925,8.0
1926,8.0
1927,12.0
1928,7.0
1929,3.0
1930,4.0
1931,8.0
1932,12.0
1933,4.0
1934,8.0
1935,0.0
1936,14.0
1937,7.0
1938,10.0
1939,6.0
1940,7.0
1941,12.0
1942,5.0
1943,10.0
1944,10.0
1945,11.0
1946,7.0
1947,8.0
1948,2.0
1949,10.0
1950,4.0
1951,5.0
1952,11.0
1953,7.0
1954,7.0
1955,7.0
1956,-2.0
1957,11.0
1958,8.0
1959,1.0
1960,7.0
1961,2.0
1962,-17.0
1963,12.0
1964,7.0
1965,10.0
1966,9.0
1967,12.0
1968,6.0
1969,8.0
1970,10.0
1971,11.0
1972,7.0
1973,8.0
1974,-3.0
1975,7.0
1976,7.0
1977,9.0
1978,9.0
1979,7.0
1980,3.0
1981,13.0
1982,7.0
1983,5.0
1984,10.0
1985,9.0
1986,8.0
1987,10.0
1988,9.0
1989,7.0
1990,7.0
1991,4.0
1992,8.0
1993,6.0
1994,11.0
1995,4.0
1996,-7.0
1997,8.0
1998,6.0
1999,9.0
2000,9.0
2001,-6.0
2002,9.0
2003,10.0
2004,5.0
2005,6.0
2006,12.0
2007,4.0
2008,5.0
2009,2.0
